adj_amb,cond_group,item,verb_bias,explanation,pronoun,pronoun_type,new_sent,question_answers,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,adj,german_adj_freq,german_adj_length,verb,german_verb_freq,german_verb_length,Susanne_avgRating_Score,story,question,left,right,left_pronoun,right_pronoun,correct
amb,1,92,NP2,congruent,sie,unamb,"Der Schüler feierte bei der Mutter, weil sie von Anfang an aufgeschlossen war und die Atmosphäre schätzte.",Seit wann war sie aufgeschlossen? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,aufgeschlossen,4.59,14,feierte,7.28,7,75.0,"Der_Schüler feierte bei der_Mutter, weil sie von Anfang an aufgeschlossen war und die_Atmosphäre schätzte.",Seit wann war sie aufgeschlossen?,von Anfang an,seit langer Zeit,er,er,F
amb,2,92,NP2,incongruent,er,unamb,"Der Schüler feierte bei der Mutter, weil er von Anfang an alleine war und den Besuch genoss.",Seit wann war er alleine? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,alleine,47.74,7,feierte,7.28,7,75.0,"Der_Schüler feierte bei der_Mutter, weil er von Anfang an alleine war und den_Besuch genoss.",Seit wann war er alleine?,von Anfang an,seit langer Zeit,er,er,F
amb,3,92,NP2,congruent,er,unamb,"Die Schülerin feierte bei dem Vater, weil er von Anfang an aufgeschlossen war und die Atmosphäre schätzte.",Seit wann war er aufgeschlossen? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,aufgeschlossen,4.59,14,feierte,7.28,7,75.0,"Die_Schülerin feierte bei dem_Vater, weil er von Anfang an aufgeschlossen war und die_Atmosphäre schätzte.",Seit wann war er aufgeschlossen?,von Anfang an,seit langer Zeit,er,er,F
amb,4,92,NP2,incongruent,sie,unamb,"Die Schülerin feierte bei dem Vater, weil sie von Anfang an alleine war und den Besuch genoss.",Seit wann war sie alleine? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,alleine,47.74,7,feierte,7.28,7,75.0,"Die_Schülerin feierte bei dem_Vater, weil sie von Anfang an alleine war und den_Besuch genoss.",Seit wann war sie alleine?,von Anfang an,seit langer Zeit,er,er,F
amb,5,92,NP2,congruent,er,amb,"Der Schüler feierte bei dem Vater, weil er von Anfang an aufgeschlossen war und die Atmosphäre schätzte.",Seit wann war er aufgeschlossen? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,aufgeschlossen,4.59,14,feierte,7.28,7,75.0,"Der_Schüler feierte bei dem_Vater, weil er von Anfang an aufgeschlossen war und die_Atmosphäre schätzte.",Seit wann war er aufgeschlossen?,von Anfang an,seit langer Zeit,er,er,F
amb,6,92,NP2,incongruent,er,amb,"Der Schüler feierte bei dem Vater, weil er von Anfang an alleine war und den Besuch genoss.",Seit wann war er alleine? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,alleine,47.74,7,feierte,7.28,7,75.0,"Der_Schüler feierte bei dem_Vater, weil er von Anfang an alleine war und den_Besuch genoss.",Seit wann war er alleine?,von Anfang an,seit langer Zeit,er,er,F
amb,7,92,NP2,congruent,sie,amb,"Die Schülerin feierte bei der Mutter, weil sie von Anfang an aufgeschlossen war und die Atmosphäre schätzte.",Seit wann war sie aufgeschlossen? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,aufgeschlossen,4.59,14,feierte,7.28,7,75.0,"Die_Schülerin feierte bei der_Mutter, weil sie von Anfang an aufgeschlossen war und die_Atmosphäre schätzte.",Seit wann war sie aufgeschlossen?,von Anfang an,seit langer Zeit,er,er,F
amb,8,92,NP2,incongruent,sie,amb,"Die Schülerin feierte bei der Mutter, weil sie von Anfang an alleine war und den Besuch genoss.",Seit wann war sie alleine? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,alleine,47.74,7,feierte,7.28,7,75.0,"Die_Schülerin feierte bei der_Mutter, weil sie von Anfang an alleine war und den_Besuch genoss.",Seit wann war sie alleine?,von Anfang an,seit langer Zeit,er,er,F
nonamb,9,92,NP2,congruent,sie,unamb,"Der Schüler feierte bei der Mutter, weil sie von Anfang an verreist war und den Strand genoss. ",Seit wann war sie verreist? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,im Urlaub,6.0,8,feierte,7.28,7,75.0,"Der_Schüler feierte bei der_Mutter, weil sie von Anfang an verreist war und den_Strand genoss.",Seit wann war sie verreist?,von Anfang an,seit langer Zeit,er,er,F
nonamb,10,92,NP2,incongruent,er,unamb,"Der Schüler feierte bei der Mutter, weil er von Anfang an gewinnend war und das Strahlen zeigte. ",Seit wann war er gewinnend? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,gewonnen,55.06,8,feierte,7.28,7,75.0,"Der_Schüler feierte bei der_Mutter, weil er von Anfang an gewinnend war und das_Strahlen zeigte.",Seit wann war er gewinnend?,von Anfang an,seit langer Zeit,er,er,F
nonamb,11,92,NP2,congruent,er,unamb,"Die Schülerin feierte bei dem Vater, weil er von Anfang an verreist war und den Strand genoss. ",Seit wann war er verreist? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,im Urlaub,6.0,8,feierte,7.28,7,75.0,"Die_Schülerin feierte bei dem_Vater, weil er von Anfang an verreist war und den_Strand genoss.",Seit wann war er verreist?,von Anfang an,seit langer Zeit,er,er,F
nonamb,12,92,NP2,incongruent,sie,unamb,"Die Schülerin feierte bei dem Vater, weil sie von Anfang an gewinnend war und das Strahlen zeigte. ",Seit wann war sie gewinnend? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,gewonnen,55.06,8,feierte,7.28,7,75.0,"Die_Schülerin feierte bei dem_Vater, weil sie von Anfang an gewinnend war und das_Strahlen zeigte.",Seit wann war sie gewinnend?,von Anfang an,seit langer Zeit,er,er,F
nonamb,13,92,NP2,congruent,er,amb,"Der Schüler feierte bei dem Vater, weil er von Anfang an verreist war und den Strand genoss. ",Seit wann war er verreist? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,im Urlaub,6.0,8,feierte,7.28,7,75.0,"Der_Schüler feierte bei dem_Vater, weil er von Anfang an verreist war und den_Strand genoss.",Seit wann war er verreist?,von Anfang an,seit langer Zeit,er,er,F
nonamb,14,92,NP2,incongruent,er,amb,"Der Schüler feierte bei dem Vater, weil er von Anfang an gewinnend war und das Strahlen zeigte. ",Seit wann war er gewinnend? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,gewonnen,55.06,8,feierte,7.28,7,75.0,"Der_Schüler feierte bei dem_Vater, weil er von Anfang an gewinnend war und das_Strahlen zeigte.",Seit wann war er gewinnend?,von Anfang an,seit langer Zeit,er,er,F
nonamb,15,92,NP2,congruent,sie,amb,"Die Schülerin feierte bei der Mutter, weil sie von Anfang an verreist war und den Strand genoss. ",Seit wann war sie verreist? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,im Urlaub,6.0,8,feierte,7.28,7,75.0,"Die_Schülerin feierte bei der_Mutter, weil sie von Anfang an verreist war und den_Strand genoss.",Seit wann war sie verreist?,von Anfang an,seit langer Zeit,er,er,F
nonamb,16,92,NP2,incongruent,sie,amb,"Die Schülerin feierte bei der Mutter, weil sie von Anfang an gewinnend war und das Strahlen zeigte. ",Seit wann war sie gewinnend? (von Anfang an / seit langer Zeit),celebrated,AgEvo,10,48,2.73,-72.0,gewonnen,55.06,8,feierte,7.28,7,75.0,"Die_Schülerin feierte bei der_Mutter, weil sie von Anfang an gewinnend war und das_Strahlen zeigte.",Seit wann war sie gewinnend?,von Anfang an,seit langer Zeit,er,er,F
amb,1,16,NP1,congruent,er,unamb,"Der Magier bezauberte die Prinzessin, weil er schon seit Langem rätselhaft war und die Frage offenließ.",Was offenließ er? (die Frage / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,rätselhaft,5.07,10,bezauberte,0.11,10,68.75,"Der_Magier bezauberte die_Prinzessin, weil er schon seit Langem rätselhaft war und die_Frage offenließ.",Was offenließ er?,die Frage,der Überzeugung,sie,er,F
amb,2,16,NP1,incongruent,sie,unamb,"Der Magier bezauberte die Prinzessin, weil sie schon seit Langem geheimnisvoll war und die Unklarheit herrschte.",Was herrschte sie? (die Unklarheit / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,geheimnisvoll,10.83,13,bezauberte,0.11,10,68.75,"Der_Magier bezauberte die_Prinzessin, weil sie schon seit Langem geheimnisvoll war und die_Unklarheit herrschte.",Was herrschte sie?,die Unklarheit,der Überzeugung,sie,er,F
amb,3,16,NP1,congruent,sie,unamb,"Die Magierin bezauberte den Prinzen, weil sie schon seit Langem rätselhaft war und die Frage offenließ.",Was offenließ sie? (die Frage / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,rätselhaft,5.07,10,bezauberte,0.11,10,68.75,"Die_Magierin bezauberte den_Prinzen, weil sie schon seit Langem rätselhaft war und die_Frage offenließ.",Was offenließ sie?,die Frage,der Überzeugung,sie,er,F
amb,4,16,NP1,incongruent,er,unamb,"Die Magierin bezauberte den Prinzen, weil er schon seit Langem geheimnisvoll war und die Unklarheit herrschte.",Was herrschte er? (die Unklarheit / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,geheimnisvoll,10.83,13,bezauberte,0.11,10,68.75,"Die_Magierin bezauberte den_Prinzen, weil er schon seit Langem geheimnisvoll war und die_Unklarheit herrschte.",Was herrschte er?,die Unklarheit,der Überzeugung,sie,er,F
amb,5,16,NP1,congruent,er,amb,"Der Magier bezauberte den Prinzen, weil er schon seit Langem rätselhaft war und die Frage offenließ.",Was offenließ er? (die Frage / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,rätselhaft,5.07,10,bezauberte,0.11,10,68.75,"Der_Magier bezauberte den_Prinzen, weil er schon seit Langem rätselhaft war und die_Frage offenließ.",Was offenließ er?,die Frage,der Überzeugung,sie,er,F
amb,6,16,NP1,incongruent,er,amb,"Der Magier bezauberte den Prinzen, weil er schon seit Langem geheimnisvoll war und die Unklarheit herrschte.",Was herrschte er? (die Unklarheit / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,geheimnisvoll,10.83,13,bezauberte,0.11,10,68.75,"Der_Magier bezauberte den_Prinzen, weil er schon seit Langem geheimnisvoll war und die_Unklarheit herrschte.",Was herrschte er?,die Unklarheit,der Überzeugung,sie,er,F
amb,7,16,NP1,congruent,sie,amb,"Die Magierin bezauberte die Prinzessin, weil sie schon seit Langem rätselhaft war und die Frage offenließ.",Was offenließ sie? (die Frage / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,rätselhaft,5.07,10,bezauberte,0.11,10,68.75,"Die_Magierin bezauberte die_Prinzessin, weil sie schon seit Langem rätselhaft war und die_Frage offenließ.",Was offenließ sie?,die Frage,der Überzeugung,sie,er,F
amb,8,16,NP1,incongruent,sie,amb,"Die Magierin bezauberte die Prinzessin, weil sie schon seit Langem geheimnisvoll war und die Unklarheit herrschte.",Was herrschte sie? (die Unklarheit / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,geheimnisvoll,10.83,13,bezauberte,0.11,10,68.75,"Die_Magierin bezauberte die_Prinzessin, weil sie schon seit Langem geheimnisvoll war und die_Unklarheit herrschte.",Was herrschte sie?,die Unklarheit,der Überzeugung,sie,er,F
nonamb,9,16,NP1,congruent,er,unamb,"Der Magier bezauberte die Prinzessin, weil er seit Langem hinterlistig war und das Lächeln zeigte.",Was zeigte er? (das Lächeln / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,hinterlistig,0.68,12,bezauberte,0.11,10,68.75,"Der_Magier bezauberte die_Prinzessin, weil er seit Langem hinterlistig war und das_Lächeln zeigte.",Was zeigte er?,das Lächeln,der Überzeugung,er,er,F
nonamb,10,16,NP1,incongruent,sie,unamb,"Der Magier bezauberte die Prinzessin, weil sie schon seit Langem arglos war und das Kichern äußerte.",Was äußerte sie? (das Kichern / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,arglos,0.81,6,bezauberte,0.11,10,68.75,"Der_Magier bezauberte die_Prinzessin, weil sie schon seit Langem arglos war und das_Kichern äußerte.",Was äußerte sie?,das Kichern,der Überzeugung,er,er,F
nonamb,11,16,NP1,congruent,sie,unamb,"Die Magierin bezauberte den Prinzen, weil sie seit Langem hinterlistig war und das Lächeln zeigte.",Was zeigte sie? (das Lächeln / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,hinterlistig,0.68,12,bezauberte,0.11,10,68.75,"Die_Magierin bezauberte den_Prinzen, weil sie seit Langem hinterlistig war und das_Lächeln zeigte.",Was zeigte sie?,das Lächeln,der Überzeugung,er,er,F
nonamb,12,16,NP1,incongruent,er,unamb,"Die Magierin bezauberte den Prinzen, weil er schon seit Langem arglos war und das Kichern äußerte.",Was äußerte er? (das Kichern / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,arglos,0.81,6,bezauberte,0.11,10,68.75,"Die_Magierin bezauberte den_Prinzen, weil er schon seit Langem arglos war und das_Kichern äußerte.",Was äußerte er?,das Kichern,der Überzeugung,er,er,F
nonamb,13,16,NP1,congruent,er,amb,"Der Magier bezauberte den Prinzen, weil er seit Langem hinterlistig war und das Lächeln zeigte.",Was zeigte er? (das Lächeln / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,hinterlistig,0.68,12,bezauberte,0.11,10,68.75,"Der_Magier bezauberte den_Prinzen, weil er seit Langem hinterlistig war und das_Lächeln zeigte.",Was zeigte er?,das Lächeln,der Überzeugung,er,er,F
nonamb,14,16,NP1,incongruent,er,amb,"Der Magier bezauberte den Prinzen, weil er schon seit Langem arglos war und das Kichern äußerte.",Was äußerte er? (das Kichern / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,arglos,0.81,6,bezauberte,0.11,10,68.75,"Der_Magier bezauberte den_Prinzen, weil er schon seit Langem arglos war und das_Kichern äußerte.",Was äußerte er?,das Kichern,der Überzeugung,er,er,F
nonamb,15,16,NP1,congruent,sie,amb,"Die Magierin bezauberte die Prinzessin, weil sie seit Langem hinterlistig war und das Lächeln zeigte.",Was zeigte sie? (das Lächeln / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,hinterlistig,0.68,12,bezauberte,0.11,10,68.75,"Die_Magierin bezauberte die_Prinzessin, weil sie seit Langem hinterlistig war und das_Lächeln zeigte.",Was zeigte sie?,das Lächeln,der Überzeugung,er,er,F
nonamb,16,16,NP1,incongruent,sie,amb,"Die Magierin bezauberte die Prinzessin, weil sie schon seit Langem arglos war und das Kichern äußerte.",Was äußerte sie? (das Kichern / der Überzeugung),charmed,StimExp,7,418,2.0,81.0,arglos,0.81,6,bezauberte,0.11,10,68.75,"Die_Magierin bezauberte die_Prinzessin, weil sie schon seit Langem arglos war und das_Kichern äußerte.",Was äußerte sie?,das Kichern,der Überzeugung,er,er,F
amb,1,77,NP2,congruent,sie,unamb,"Der Anwohner munterte die Obdachlose auf, weil sie in der Dämmerung leichtgläubig war und die Lage verkannte.",Wen munterte der Anwohner auf? (die Obdachlose / die Kundin),comforted,StimExp,9,612,2.36,-77.0,leichtgläubig,0.41,13,aufmunterte,0.02,11,31.25,"Der_Anwohner munterte die_Obdachlose auf, weil sie in der_Dämmerung leichtgläubig war und die_Lage verkannte.",Wen munterte der Anwohner auf?,die Obdachlose,die Kundin,sie,sie,F
amb,2,77,NP2,incongruent,er,unamb,"Der Anwohner munterte die Obdachlose auf, weil er in der Dämmerung ahnungslos war und den Moment missverstand.",Wen munterte der Anwohner auf? (die Obdachlose / die Kundin),comforted,StimExp,9,612,2.36,-77.0,ahnungslos,2.31,10,aufmunterte,0.02,11,31.25,"Der_Anwohner munterte die_Obdachlose auf, weil er in der_Dämmerung ahnungslos war und den_Moment missverstand.",Wen munterte der Anwohner auf?,die Obdachlose,die Kundin,sie,sie,F
amb,3,77,NP2,congruent,er,unamb,"Die Anwohnerin munterte den Obdachlosen auf, weil er in der Dämmerung leichtgläubig war und die Lage verkannte.",Wen munterte die Anwohnerin auf? (den Obdachlosen / den Lehrer),comforted,StimExp,9,612,2.36,-77.0,leichtgläubig,0.41,13,aufmunterte,0.02,11,31.25,"Die_Anwohnerin munterte den_Obdachlosen auf, weil er in der_Dämmerung leichtgläubig war und die_Lage verkannte.",Wen munterte die Anwohnerin auf?,den Obdachlosen,den Lehrer,er,er,F
amb,4,77,NP2,incongruent,sie,unamb,"Die Anwohnerin munterte den Obdachlosen auf, weil sie in der Dämmerung ahnungslos war und den Moment missverstand.",Wen munterte die Anwohnerin auf? (den Obdachlosen / den Lehrer),comforted,StimExp,9,612,2.36,-77.0,ahnungslos,2.31,10,aufmunterte,0.02,11,31.25,"Die_Anwohnerin munterte den_Obdachlosen auf, weil sie in der_Dämmerung ahnungslos war und den_Moment missverstand.",Wen munterte die Anwohnerin auf?,den Obdachlosen,den Lehrer,er,er,F
amb,5,77,NP2,congruent,er,amb,"Der Anwohner munterte den Obdachlosen auf, weil er in der Dämmerung leichtgläubig war und die Lage verkannte.",Wen munterte der Anwohner auf? (den Obdachlosen / den Mitarbeiter),comforted,StimExp,9,612,2.36,-77.0,leichtgläubig,0.41,13,aufmunterte,0.02,11,31.25,"Der_Anwohner munterte den_Obdachlosen auf, weil er in der_Dämmerung leichtgläubig war und die_Lage verkannte.",Wen munterte der Anwohner auf?,den Obdachlosen,den Mitarbeiter,er,er,F
amb,6,77,NP2,incongruent,er,amb,"Der Anwohner munterte den Obdachlosen auf, weil er in der Dämmerung ahnungslos war und den Moment missverstand.",Wen munterte der Anwohner auf? (den Obdachlosen / den Mitarbeiter),comforted,StimExp,9,612,2.36,-77.0,ahnungslos,2.31,10,aufmunterte,0.02,11,31.25,"Der_Anwohner munterte den_Obdachlosen auf, weil er in der_Dämmerung ahnungslos war und den_Moment missverstand.",Wen munterte der Anwohner auf?,den Obdachlosen,den Mitarbeiter,er,er,F
amb,7,77,NP2,congruent,sie,amb,"Die Anwohnerin munterte die Obdachlose auf, weil sie in der Dämmerung leichtgläubig war und die Lage verkannte.",Wen munterte die Anwohnerin auf? (die Obdachlose / die Oberleutnantin),comforted,StimExp,9,612,2.36,-77.0,leichtgläubig,0.41,13,aufmunterte,0.02,11,31.25,"Die_Anwohnerin munterte die_Obdachlose auf, weil sie in der_Dämmerung leichtgläubig war und die_Lage verkannte.",Wen munterte die Anwohnerin auf?,die Obdachlose,die Oberleutnantin,sie,sie,F
amb,8,77,NP2,incongruent,sie,amb,"Die Anwohnerin munterte die Obdachlose auf, weil sie in der Dämmerung ahnungslos war und den Moment missverstand.",Wen munterte die Anwohnerin auf? (die Obdachlose / die Oberleutnantin),comforted,StimExp,9,612,2.36,-77.0,ahnungslos,2.31,10,aufmunterte,0.02,11,31.25,"Die_Anwohnerin munterte die_Obdachlose auf, weil sie in der_Dämmerung ahnungslos war und den_Moment missverstand.",Wen munterte die Anwohnerin auf?,die Obdachlose,die Oberleutnantin,sie,sie,F
nonamb,9,77,NP2,congruent,sie,unamb,"Der Anwohner munterte die Obdachlose auf, weil sie in der Dämmerung hilfsbedüftig war und das Anliegen vorbrachte.",Wen munterte der Anwohner auf? (die Obdachlose / die Kundin),comforted,StimExp,9,612,2.36,-77.0,hilfsbedürftig,0.9,14,aufmunterte,0.02,11,31.25,"Der_Anwohner munterte die_Obdachlose auf, weil sie in der_Dämmerung hilfsbedüftig war und das_Anliegen vorbrachte.",Wen munterte der Anwohner auf?,die Obdachlose,die Kundin,sie,sie,F
nonamb,10,77,NP2,incongruent,er,unamb,"Der Anwohner munterte die Obdachlose auf, weil er in der Dämmerung hilfsbereit war und das Getränk reichte.",Wen munterte der Anwohner auf? (die Obdachlose / die Kundin),comforted,StimExp,9,612,2.36,-77.0,hilfsbereit,4.33,11,aufmunterte,0.02,11,31.25,"Der_Anwohner munterte die_Obdachlose auf, weil er in der_Dämmerung hilfsbereit war und das_Getränk reichte.",Wen munterte der Anwohner auf?,die Obdachlose,die Kundin,sie,sie,F
nonamb,11,77,NP2,congruent,er,unamb,"Die Anwohnerin munterte den Obdachlosen auf, weil er in der Dämmerung hilfsbedüftig war und das Anliegen vorbrachte.",Wen munterte die Anwohnerin auf? (den Obdachlosen / den Lehrer),comforted,StimExp,9,612,2.36,-77.0,hilfsbedürftig,0.9,14,aufmunterte,0.02,11,31.25,"Die_Anwohnerin munterte den_Obdachlosen auf, weil er in der_Dämmerung hilfsbedüftig war und das_Anliegen vorbrachte.",Wen munterte die Anwohnerin auf?,den Obdachlosen,den Lehrer,er,er,F
nonamb,12,77,NP2,incongruent,sie,unamb,"Die Anwohnerin munterte den Obdachlosen auf, weil sie in der Dämmerung hilfsbereit war und das Getränk reichte.",Wen munterte die Anwohnerin auf? (den Obdachlosen / den Lehrer),comforted,StimExp,9,612,2.36,-77.0,hilfsbereit,4.33,11,aufmunterte,0.02,11,31.25,"Die_Anwohnerin munterte den_Obdachlosen auf, weil sie in der_Dämmerung hilfsbereit war und das_Getränk reichte.",Wen munterte die Anwohnerin auf?,den Obdachlosen,den Lehrer,er,er,F
nonamb,13,77,NP2,congruent,er,amb,"Der Anwohner munterte den Obdachlosen auf, weil er in der Dämmerung hilfsbedüftig war und das Anliegen vorbrachte.",Wen munterte der Anwohner auf? (den Obdachlosen / den Mitarbeiter),comforted,StimExp,9,612,2.36,-77.0,hilfsbedürftig,0.9,14,aufmunterte,0.02,11,31.25,"Der_Anwohner munterte den_Obdachlosen auf, weil er in der_Dämmerung hilfsbedüftig war und das_Anliegen vorbrachte.",Wen munterte der Anwohner auf?,den Obdachlosen,den Mitarbeiter,er,er,F
nonamb,14,77,NP2,incongruent,er,amb,"Der Anwohner munterte den Obdachlosen auf, weil er in der Dämmerung hilfsbereit war und das Getränk reichte.",Wen munterte der Anwohner auf? (den Obdachlosen / den Mitarbeiter),comforted,StimExp,9,612,2.36,-77.0,hilfsbereit,4.33,11,aufmunterte,0.02,11,31.25,"Der_Anwohner munterte den_Obdachlosen auf, weil er in der_Dämmerung hilfsbereit war und das_Getränk reichte.",Wen munterte der Anwohner auf?,den Obdachlosen,den Mitarbeiter,er,er,F
nonamb,15,77,NP2,congruent,sie,amb,"Die Anwohnerin munterte die Obdachlose auf, weil sie in der Dämmerung hilfsbedüftig war und das Anliegen vorbrachte.",Wen munterte die Anwohnerin auf? (die Obdachlose / die Oberleutnantin),comforted,StimExp,9,612,2.36,-77.0,hilfsbedürftig,0.9,14,aufmunterte,0.02,11,31.25,"Die_Anwohnerin munterte die_Obdachlose auf, weil sie in der_Dämmerung hilfsbedüftig war und das_Anliegen vorbrachte.",Wen munterte die Anwohnerin auf?,die Obdachlose,die Oberleutnantin,sie,sie,F
nonamb,16,77,NP2,incongruent,sie,amb,"Die Anwohnerin munterte die Obdachlose auf, weil sie in der Dämmerung hilfsbereit war und das Getränk reichte.",Wen munterte die Anwohnerin auf? (die Obdachlose / die Oberleutnantin),comforted,StimExp,9,612,2.36,-77.0,hilfsbereit,4.33,11,aufmunterte,0.02,11,31.25,"Die_Anwohnerin munterte die_Obdachlose auf, weil sie in der_Dämmerung hilfsbereit war und das_Getränk reichte.",Wen munterte die Anwohnerin auf?,die Obdachlose,die Oberleutnantin,sie,sie,F
amb,1,109,NP1,congruent,er,unamb,"Der Verwandte ging die Bestatterin etwas an, weil er von Anfang an zugeteilt war und die Vorbereitung traf.",Was tat der Verwandte? (Der Verwandte ging die Bestatterin etwas an. / Der Verwandte ging den Bestatter etwas an.),concerned,StimExp,9,36,-1.0,81.0,zugestellt,11.43,10,anging,0.91,6,56.25,"Der_Verwandte ging die_Bestatterin etwas an, weil er von Anfang an zugeteilt war und die_Vorbereitung traf.",Was tat der Verwandte?,der Verwandte ging die Bestatterin etwas an.,der Verwandte ging den Bestatter etwas an.,sie,er,F
amb,2,109,NP1,incongruent,sie,unamb,"Der Verwandte ging die Bestatterin etwas an, weil sie von Anfang an zugewiesen war und den Ablauf organisierte.",Was tat der Verwandte? (Der Verwandte ging die Bestatterin etwas an. / Der Verwandte ging den Bestatter etwas an.),concerned,StimExp,9,36,-1.0,81.0,zugewiesen,10.26,10,anging,0.91,6,56.25,"Der_Verwandte ging die_Bestatterin etwas an, weil sie von Anfang an zugewiesen war und den_Ablauf organisierte.",Was tat der Verwandte?,der Verwandte ging die Bestatterin etwas an.,der Verwandte ging den Bestatter etwas an.,sie,er,F
amb,3,109,NP1,congruent,sie,unamb,"Die Verwandte ging den Bestatter etwas an, weil sie von Anfang an zugeteilt war und die Vorbereitung traf.",Was tat die Verwandte? (Die Verwandte ging den Bestatter etwas an. / Die Verwandte ging den Bestatter etwas an.),concerned,StimExp,9,36,-1.0,81.0,zugestellt,11.43,10,anging,0.91,6,56.25,"Die_Verwandte ging den_Bestatter etwas an, weil sie von Anfang an zugeteilt war und die_Vorbereitung traf.",Was tat die Verwandte?,die Verwandte ging den Bestatter etwas an.,die Verwandte ging den Bestatter etwas an.,sie,sie,F
amb,4,109,NP1,incongruent,er,unamb,"Die Verwandte ging den Bestatter etwas an, weil er von Anfang an zugewiesen war und den Ablauf organisierte.",Was tat die Verwandte? (Die Verwandte ging den Bestatter etwas an. / Die Verwandte ging den Bestatter etwas an.),concerned,StimExp,9,36,-1.0,81.0,zugewiesen,10.26,10,anging,0.91,6,56.25,"Die_Verwandte ging den_Bestatter etwas an, weil er von Anfang an zugewiesen war und den_Ablauf organisierte.",Was tat die Verwandte?,die Verwandte ging den Bestatter etwas an.,die Verwandte ging den Bestatter etwas an.,sie,sie,F
amb,5,109,NP1,congruent,er,amb,"Der Verwandte ging den Bestatter etwas an, weil er von Anfang an zugeteilt war und die Vorbereitung traf.",Was tat der Verwandte? (Der Verwandte ging den Bestatter etwas an. / Der Verwandte ging den Bestatter etwas an.),concerned,StimExp,9,36,-1.0,81.0,zugestellt,11.43,10,anging,0.91,6,56.25,"Der_Verwandte ging den_Bestatter etwas an, weil er von Anfang an zugeteilt war und die_Vorbereitung traf.",Was tat der Verwandte?,der Verwandte ging den Bestatter etwas an.,der Verwandte ging den Bestatter etwas an.,er,er,F
amb,6,109,NP1,incongruent,er,amb,"Der Verwandte ging den Bestatter etwas an, weil er von Anfang an zugewiesen war und den Ablauf organisierte.",Was tat der Verwandte? (Der Verwandte ging den Bestatter etwas an. / Der Verwandte ging den Bestatter etwas an.),concerned,StimExp,9,36,-1.0,81.0,zugewiesen,10.26,10,anging,0.91,6,56.25,"Der_Verwandte ging den_Bestatter etwas an, weil er von Anfang an zugewiesen war und den_Ablauf organisierte.",Was tat der Verwandte?,der Verwandte ging den Bestatter etwas an.,der Verwandte ging den Bestatter etwas an.,er,er,F
amb,7,109,NP1,congruent,sie,amb,"Die Verwandte ging die Bestatterin etwas an, weil sie von Anfang an zugeteilt war und die Vorbereitung traf",Was tat die Verwandte? (Die Verwandte ging die Bestatterin etwas an. / Die Verwandte ging den Bestatter etwas an.),concerned,StimExp,9,36,-1.0,81.0,zugestellt,11.43,10,anging,0.91,6,56.25,"Die_Verwandte ging die_Bestatterin etwas an, weil sie von Anfang an zugeteilt war und die_Vorbereitung traf",Was tat die Verwandte?,die Verwandte ging die Bestatterin etwas an.,die Verwandte ging den Bestatter etwas an.,sie,sie,F
