adj_amb,cond_group,item,verb_bias,explanation,pronoun,pronoun_type,new_sent,question_answers,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,adj,german_adj_freq,german_adj_length,verb,german_verb_freq,german_verb_length,Susanne_avgRating_Score,story,question,left,right,left_pronoun,right_pronoun,correct
nonamb,9,11,neutral,congruent,er,unamb,"Der Verkäufer beleidigte die Kundin, weil er am frühen Abend empört war und das Kopfschütteln zeigte.",Wer war empört? (der Verkäufer / die Kundin),affronted,StimExp,9,30,-1.0,12.0,empört,5.68,6,beleidigte,0.73,10,75.0,"Der_Verkäufer beleidigte die_Kundin, weil er am frühen Abend empört war und das_Kopfschütteln zeigte.",Wer war empört?,der Verkäufer,die Kundin,er,sie,F
nonamb,10,11,neutral,congruent,sie,unamb,"Der Verkäufer beleidigte die Kundin, weil sie am frühen Abend penetrant war und das Drängen zeigte.",Wer war penetrant?  (der Verkäufer / die Kundin),affronted,StimExp,9,30,-1.0,12.0,penetrant,1.56,9,beleidigte,0.73,10,75.0,"Der_Verkäufer beleidigte die_Kundin, weil sie am frühen Abend penetrant war und das_Drängen zeigte.",Wer war penetrant?,der Verkäufer,die Kundin,er,sie,F
nonamb,11,11,neutral,congruent,sie,unamb,"Die Verkäuferin beleidigte den Kunden, weil sie am frühen Abend empört war und das Kopfschütteln zeigte.",Wer war empört? (die Verkäuferin / der Kunde),affronted,StimExp,9,30,-1.0,12.0,empört,5.68,6,beleidigte,0.73,10,75.0,"Die_Verkäuferin beleidigte den_Kunden, weil sie am frühen Abend empört war und das_Kopfschütteln zeigte.",Wer war empört?,die Verkäuferin,der Kunde,sie,er,F
nonamb,12,11,neutral,congruent,er,unamb,"Die Verkäuferin beleidigte den Kunden,  weil er am frühen Abend penetrant war und das Drängen zeigte.",Wer war penetrant?  (die Verkäuferin / der Kunde),affronted,StimExp,9,30,-1.0,12.0,penetrant,1.56,9,beleidigte,0.73,10,75.0,"Die_Verkäuferin beleidigte den_Kunden, weil er am frühen Abend penetrant war und das_Drängen zeigte.",Wer war penetrant?,die Verkäuferin,der Kunde,sie,er,F
nonamb,13,11,neutral,congruent,er,amb,"Der Verkäufer beleidigte den Kunden, weil er am frühen Abend empört war und das Kopfschütteln zeigte.",Wer war empört? (der Verkäufer / der Kunde),affronted,StimExp,9,30,-1.0,12.0,empört,5.68,6,beleidigte,0.73,10,75.0,"Der_Verkäufer beleidigte den_Kunden, weil er am frühen Abend empört war und das_Kopfschütteln zeigte.",Wer war empört?,der Verkäufer,der Kunde,er,er,F
nonamb,14,11,neutral,congruent,er,amb,"Der Verkäufer beleidigte den Kunden, weil er am frühen Abend penetrant war und das Drängen zeigte.",Wer war penetrant?  (der Verkäufer / der Kunde),affronted,StimExp,9,30,-1.0,12.0,penetrant,1.56,9,beleidigte,0.73,10,75.0,"Der_Verkäufer beleidigte den_Kunden, weil er am frühen Abend penetrant war und das_Drängen zeigte.",Wer war penetrant?,der Verkäufer,der Kunde,er,er,F
nonamb,15,11,neutral,congruent,sie,amb,"Die Verkäuferin beleidigte die Kundin, weil sie am frühen Abend empört war und das Kopfschütteln zeigte.",Wer war empört? (die Verkäuferin / die Kundin),affronted,StimExp,9,30,-1.0,12.0,empört,5.68,6,beleidigte,0.73,10,75.0,"Die_Verkäuferin beleidigte die_Kundin, weil sie am frühen Abend empört war und das_Kopfschütteln zeigte.",Wer war empört?,die Verkäuferin,die Kundin,sie,sie,F
nonamb,16,11,neutral,congruent,sie,amb,"Die Verkäuferin beleidigte die Kundin, weil sie am frühen Abend penetrant war und das Drängen zeigte.",Wer war penetrant?  (die Verkäuferin / die Kundin),affronted,StimExp,9,30,-1.0,12.0,penetrant,1.56,9,beleidigte,0.73,10,75.0,"Die_Verkäuferin beleidigte die_Kundin, weil sie am frühen Abend penetrant war und das_Drängen zeigte.",Wer war penetrant?,die Verkäuferin,die Kundin,sie,sie,F
amb,1,1,NP1,congruent,er,unamb,"Der Schüler regte die Lehrerin auf, weil er am frühen Morgen mürrisch war und die Unruhe zeigte.",Wer war mürrisch? (der Schüler / die Lehrerin),agitated,StimExp,8,25,-1.36,85.0,mürrisch,1.19,8,aufregte,0.11,8,68.75,"Der_Schüler regte die_Lehrerin auf, weil er am frühen Morgen mürrisch war und die_Unruhe zeigte.",Wer war mürrisch?,der Schüler,die Lehrerin,er,sie,F
amb,2,1,NP1,incongruent,sie,unamb,"Der Schüler regte die Lehrerin auf, weil sie am frühen Morgen nachtragend war und die Kleinigkeit übelnahm.",Wer war nachtragend? (der Schüler / die Lehrerin),agitated,StimExp,8,25,-1.36,85.0,nachtragend,0.4,11,aufregte,0.11,8,68.75,"Der_Schüler regte die_Lehrerin auf, weil sie am frühen Morgen nachtragend war und die_Kleinigkeit übelnahm.",Wer war nachtragend?,der Schüler,die Lehrerin,er,sie,F
amb,3,1,NP1,congruent,sie,unamb,"Die Schülerin regte den Lehrer auf, weil sie am frühen Morgen mürrisch war und die Unruhe zeigte.",Wer war mürrisch? (die Schülerin / der Lehrer),agitated,StimExp,8,25,-1.36,85.0,mürrisch,1.19,8,aufregte,0.11,8,68.75,"Die_Schülerin regte den_Lehrer auf, weil sie am frühen Morgen mürrisch war und die_Unruhe zeigte.",Wer war mürrisch?,die Schülerin,der Lehrer,sie,er,F
amb,4,1,NP1,incongruent,er,unamb,"Die Schülerin regte den Lehrer auf, weil er am frühen Morgen nachtragend war und die Kleinigkeit übelnahm.",Wer war nachtragend? (die Schülerin / der Lehrer),agitated,StimExp,8,25,-1.36,85.0,nachtragend,0.4,11,aufregte,0.11,8,68.75,"Die_Schülerin regte den_Lehrer auf, weil er am frühen Morgen nachtragend war und die_Kleinigkeit übelnahm.",Wer war nachtragend?,die Schülerin,der Lehrer,sie,er,F
amb,5,1,NP1,congruent,er,amb,"Der Schüler regte den Lehrer auf, weil er am frühen Morgen mürrisch war und die Unruhe zeigte.",Wer war mürrisch? (der Schüler / der Lehrer),agitated,StimExp,8,25,-1.36,85.0,mürrisch,1.19,8,aufregte,0.11,8,68.75,"Der_Schüler regte den_Lehrer auf, weil er am frühen Morgen mürrisch war und die_Unruhe zeigte.",Wer war mürrisch?,der Schüler,der Lehrer,er,er,F
amb,6,1,NP1,incongruent,er,amb,"Der Schüler regte den Lehrer auf, weil er am frühen Morgen nachtragend war und die Kleinigkeit übelnahm.",Wer war nachtragend? (der Schüler / der Lehrer),agitated,StimExp,8,25,-1.36,85.0,nachtragend,0.4,11,aufregte,0.11,8,68.75,"Der_Schüler regte den_Lehrer auf, weil er am frühen Morgen nachtragend war und die_Kleinigkeit übelnahm.",Wer war nachtragend?,der Schüler,der Lehrer,er,er,F
amb,7,1,NP1,congruent,sie,amb,"Die Schülerin regte die Lehrerin auf, weil sie am frühen Morgen mürrisch war und die Unruhe zeigte.",Wer war mürrisch? (die Schülerin / die Lehrerin),agitated,StimExp,8,25,-1.36,85.0,mürrisch,1.19,8,aufregte,0.11,8,68.75,"Die_Schülerin regte die_Lehrerin auf, weil sie am frühen Morgen mürrisch war und die_Unruhe zeigte.",Wer war mürrisch?,die Schülerin,die Lehrerin,sie,sie,F
amb,8,1,NP1,incongruent,sie,amb,"Die Schülerin regte die Lehrerin auf, weil sie am frühen Morgen nachtragend war und die Kleinigkeit übelnahm.",Wer war nachtragend? (die Schülerin / die Lehrerin),agitated,StimExp,8,25,-1.36,85.0,nachtragend,0.4,11,aufregte,0.11,8,68.75,"Die_Schülerin regte die_Lehrerin auf, weil sie am frühen Morgen nachtragend war und die_Kleinigkeit übelnahm.",Wer war nachtragend?,die Schülerin,die Lehrerin,sie,sie,F
nonamb,9,1,NP1,congruent,er,unamb,"Der Schüler regte die Lehrerin auf, weil er am frühen Morgen unüberhörbar war und das Geräusch erzeugte.",Wer war unüberhörbar? (der Schüler / die Lehrerin),agitated,StimExp,8,25,-1.36,85.0,unüberhörbar,0.94,12,aufregte,0.11,8,68.75,"Der_Schüler regte die_Lehrerin auf, weil er am frühen Morgen unüberhörbar war und das_Geräusch erzeugte.",Wer war unüberhörbar?,der Schüler,die Lehrerin,er,sie,F
nonamb,10,1,NP1,incongruent,sie,unamb,"Der Schüler regte die Lehrerin auf, weil sie am frühen Morgen gereizt war und die Ungeduld zeigte.",Wer war gereizt? (der Schüler / die Lehrerin),agitated,StimExp,8,25,-1.36,85.0,gereizt,3.14,7,aufregte,0.11,8,68.75,"Der_Schüler regte die_Lehrerin auf, weil sie am frühen Morgen gereizt war und die_Ungeduld zeigte.",Wer war gereizt?,der Schüler,die Lehrerin,er,sie,F
nonamb,11,1,NP1,congruent,sie,unamb,"Die Schülerin regte den Lehrer auf, weil sie am frühen Morgen unüberhörbar war und das Geräusch erzeugte.",Wer war unüberhörbar? (die Schülerin / der Lehrer),agitated,StimExp,8,25,-1.36,85.0,unüberhörbar,0.94,12,aufregte,0.11,8,68.75,"Die_Schülerin regte den_Lehrer auf, weil sie am frühen Morgen unüberhörbar war und das_Geräusch erzeugte.",Wer war unüberhörbar?,die Schülerin,der Lehrer,sie,er,F
nonamb,12,1,NP1,incongruent,er,unamb,"Die Schülerin regte den Lehrer auf, weil er am frühen Morgen gereizt war und die Ungeduld zeigte.",Wer war gereizt? (die Schülerin / der Lehrer),agitated,StimExp,8,25,-1.36,85.0,gereizt,3.14,7,aufregte,0.11,8,68.75,"Die_Schülerin regte den_Lehrer auf, weil er am frühen Morgen gereizt war und die_Ungeduld zeigte.",Wer war gereizt?,die Schülerin,der Lehrer,sie,er,F
nonamb,13,1,NP1,congruent,er,amb,"Der Schüler regte den Lehrer auf, weil er am frühen Morgen unüberhörbar war und das Geräusch erzeugte.",Wer war unüberhörbar? (der Schüler / der Lehrer),agitated,StimExp,8,25,-1.36,85.0,unüberhörbar,0.94,12,aufregte,0.11,8,68.75,"Der_Schüler regte den_Lehrer auf, weil er am frühen Morgen unüberhörbar war und das_Geräusch erzeugte.",Wer war unüberhörbar?,der Schüler,der Lehrer,er,er,F
nonamb,14,1,NP1,incongruent,er,amb,"Der Schüler regte den Lehrer auf, weil er am frühen Morgen gereizt war und die Ungeduld zeigte.",Wer war gereizt? (der Schüler / der Lehrer),agitated,StimExp,8,25,-1.36,85.0,gereizt,3.14,7,aufregte,0.11,8,68.75,"Der_Schüler regte den_Lehrer auf, weil er am frühen Morgen gereizt war und die_Ungeduld zeigte.",Wer war gereizt?,der Schüler,der Lehrer,er,er,F
nonamb,15,1,NP1,congruent,sie,amb,"Die Schülerin regte die Lehrerin auf, weil sie am frühen Morgen unüberhörbar war und das Geräusch erzeugte.",Wer war unüberhörbar? (die Schülerin / die Lehrerin),agitated,StimExp,8,25,-1.36,85.0,unüberhörbar,0.94,12,aufregte,0.11,8,68.75,"Die_Schülerin regte die_Lehrerin auf, weil sie am frühen Morgen unüberhörbar war und das_Geräusch erzeugte.",Wer war unüberhörbar?,die Schülerin,die Lehrerin,sie,sie,F
nonamb,16,1,NP1,incongruent,sie,amb,"Die Schülerin regte die Lehrerin auf,  weil sie am frühen Morgen gereizt war und die Ungeduld zeigte.",Wer war gereizt? (die Schülerin / die Lehrerin),agitated,StimExp,8,25,-1.36,85.0,gereizt,3.14,7,aufregte,0.11,8,68.75,"Die_Schülerin regte die_Lehrerin auf, weil sie am frühen Morgen gereizt war und die_Ungeduld zeigte.",Wer war gereizt?,die Schülerin,die Lehrerin,sie,sie,F
amb,1,3,NP1,congruent,er,unamb,"Der Schäferhund ärgerte die Besitzerin, weil er um die Mittagszeit müde war und die Pause brauchte.",Wann war er müde? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,müde,17.52,4,ärgerte,1.41,7,56.25,"Der_Schäferhund ärgerte die_Besitzerin, weil er um die_Mittagszeit müde war und die_Pause brauchte.",Wann war er müde?,um die Mittagszeit,am frühen Vormittag,sie,er,F
amb,2,3,NP1,incongruent,sie,unamb,"Der Schäferhund ärgerte die Besitzerin, weil sie um die Mittagszeit schreckhaft war und das Geräusch hörte.",Wann war sie schreckhaft? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,schreckhaft,0.32,11,ärgerte,1.41,7,56.25,"Der_Schäferhund ärgerte die_Besitzerin, weil sie um die_Mittagszeit schreckhaft war und das_Geräusch hörte.",Wann war sie schreckhaft?,um die Mittagszeit,am frühen Vormittag,sie,er,F
amb,3,3,NP1,congruent,sie,unamb,"Die Schäferhündin ärgerte den Besitzer, weil sie um die Mittagszeit müde war und die Pause brauchte.",Wann war sie müde? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,müde,17.52,4,ärgerte,1.41,7,56.25,"Die_Schäferhündin ärgerte den_Besitzer, weil sie um die_Mittagszeit müde war und die_Pause brauchte.",Wann war sie müde?,um die Mittagszeit,am frühen Vormittag,sie,er,F
amb,4,3,NP1,incongruent,er,unamb,"Die Schäferhündin ärgerte den Besitzer, weil er um die Mittagszeit schreckhaft war und das Geräusch hörte.",Wann war er schreckhaft? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,schreckhaft,0.32,11,ärgerte,1.41,7,56.25,"Die_Schäferhündin ärgerte den_Besitzer, weil er um die_Mittagszeit schreckhaft war und das_Geräusch hörte.",Wann war er schreckhaft?,um die Mittagszeit,am frühen Vormittag,sie,er,F
amb,5,3,NP1,congruent,er,amb,"Der Schäferhund ärgerte den Besitzer, weil er um die Mittagszeit müde war und die Pause brauchte.",Wann war er müde? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,müde,17.52,4,ärgerte,1.41,7,56.25,"Der_Schäferhund ärgerte den_Besitzer, weil er um die_Mittagszeit müde war und die_Pause brauchte.",Wann war er müde?,um die Mittagszeit,am frühen Vormittag,sie,er,F
amb,6,3,NP1,incongruent,er,amb,"Der Schäferhund ärgerte den Besitzer, weil er um die Mittagszeit schreckhaft war und das Geräusch hörte.",Wann war er schreckhaft? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,schreckhaft,0.32,11,ärgerte,1.41,7,56.25,"Der_Schäferhund ärgerte den_Besitzer, weil er um die_Mittagszeit schreckhaft war und das_Geräusch hörte.",Wann war er schreckhaft?,um die Mittagszeit,am frühen Vormittag,sie,er,F
amb,7,3,NP1,congruent,sie,amb,"Die Schäferhündin ärgerte die Besitzerin, weil sie um die Mittagszeit müde war und die Pause brauchte.",Wann war sie müde? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,müde,17.52,4,ärgerte,1.41,7,56.25,"Die_Schäferhündin ärgerte die_Besitzerin, weil sie um die_Mittagszeit müde war und die_Pause brauchte.",Wann war sie müde?,um die Mittagszeit,am frühen Vormittag,sie,er,F
amb,8,3,NP1,incongruent,sie,amb,"Die Schäferhündin ärgerte die Besitzerin, weil sie um die Mittagszeit schreckhaft war und das Geräusch hörte.",Wann war sie schreckhaft? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,schreckhaft,0.32,11,ärgerte,1.41,7,56.25,"Die_Schäferhündin ärgerte die_Besitzerin, weil sie um die_Mittagszeit schreckhaft war und das_Geräusch hörte.",Wann war sie schreckhaft?,um die Mittagszeit,am frühen Vormittag,sie,er,F
nonamb,9,3,NP1,congruent,er,unamb,"Der Schäferhund ärgerte die Besitzerin, weil er um die Mittagszeit unüberhörbar war und das Scharren erzeugte.",Wann war er unüberhörbar? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,unüberhörbar,0.94,12,ärgerte,1.41,7,56.25,"Der_Schäferhund ärgerte die_Besitzerin, weil er um die_Mittagszeit unüberhörbar war und das_Scharren erzeugte.",Wann war er unüberhörbar?,um die Mittagszeit,am frühen Vormittag,sie,er,F
nonamb,10,3,NP1,congruent,er,unamb,"Der Schäferhund ärgerte die Besitzerin, weil sie um die Mittagszeit überdrüssig war und das Seufzen ausstieß.",Wann war sie überdrüssig? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,überdrüssig,0.92,11,ärgerte,1.41,7,56.25,"Der_Schäferhund ärgerte die_Besitzerin, weil sie um die_Mittagszeit überdrüssig war und das_Seufzen ausstieß.",Wann war sie überdrüssig?,um die Mittagszeit,am frühen Vormittag,sie,er,F
nonamb,11,3,NP1,incongruent,sie,unamb,"Die Schäferhündin ärgerte den Besitzer, weil sie um die Mittagszeit unüberhörbar war und das Scharren erzeugte.",Wann war sie unüberhörbar? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,unüberhörbar,0.94,12,ärgerte,1.41,7,56.25,"Die_Schäferhündin ärgerte den_Besitzer, weil sie um die_Mittagszeit unüberhörbar war und das_Scharren erzeugte.",Wann war sie unüberhörbar?,um die Mittagszeit,am frühen Vormittag,sie,er,F
nonamb,12,3,NP1,congruent,sie,unamb,"Die Schäferhündin ärgerte den Besitzer, weil er um die Mittagszeit überdrüssig war und das Seufzen ausstieß.",Wann war er überdrüssig? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,überdrüssig,0.92,11,ärgerte,1.41,7,56.25,"Die_Schäferhündin ärgerte den_Besitzer, weil er um die_Mittagszeit überdrüssig war und das_Seufzen ausstieß.",Wann war er überdrüssig?,um die Mittagszeit,am frühen Vormittag,sie,er,F
nonamb,13,3,NP1,incongruent,er,unamb,"Der Schäferhund ärgerte den Besitzer, weil er um die Mittagszeit unüberhörbar war und das Scharren erzeugte.",Wann war er unüberhörbar? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,unüberhörbar,0.94,12,ärgerte,1.41,7,56.25,"Der_Schäferhund ärgerte den_Besitzer, weil er um die_Mittagszeit unüberhörbar war und das_Scharren erzeugte.",Wann war er unüberhörbar?,um die Mittagszeit,am frühen Vormittag,sie,er,F
nonamb,14,3,NP1,congruent,er,amb,"Der Schäferhund ärgerte den Besitzer, weil er um die Mittagszeit überdrüssig war und das Seufzen ausstieß.",Wann war er überdrüssig? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,überdrüssig,0.92,11,ärgerte,1.41,7,56.25,"Der_Schäferhund ärgerte den_Besitzer, weil er um die_Mittagszeit überdrüssig war und das_Seufzen ausstieß.",Wann war er überdrüssig?,um die Mittagszeit,am frühen Vormittag,sie,er,F
nonamb,15,3,NP1,incongruent,er,amb,"Die Schäferhündin ärgerte die Besitzerin, weil sie um die Mittagszeit unüberhörbar war und das Scharren erzeugte.",Wann war sie unüberhörbar? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,unüberhörbar,0.94,12,ärgerte,1.41,7,56.25,"Die_Schäferhündin ärgerte die_Besitzerin, weil sie um die_Mittagszeit unüberhörbar war und das_Scharren erzeugte.",Wann war sie unüberhörbar?,um die Mittagszeit,am frühen Vormittag,sie,er,F
nonamb,16,3,NP1,congruent,sie,amb,"Die Schäferhündin ärgerte die Besitzerin, weil sie um die Mittagszeit überdrüssig war und das Seufzen ausstieß.",Wann war sie überdrüssig? (um die Mittagszeit / am frühen Vormittag),angered,StimExp,7,11,-2.46,85.0,überdrüssig,0.92,11,ärgerte,1.41,7,56.25,"Die_Schäferhündin ärgerte die_Besitzerin, weil sie um die_Mittagszeit überdrüssig war und das_Seufzen ausstieß.",Wann war sie überdrüssig?,um die Mittagszeit,am frühen Vormittag,sie,er,F
amb,1,2,NP1,incongruent,sie,amb,"Der Bär störte die Löwin, weil er am späten Nachmittag hungrig war und das Versteck suchte.",Was tat der Bär? (Der Bär störte die Löwin. / Der Bär beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,hungrig,4.51,7,störte,2.33,6,87.5,"Der_Bär störte die_Löwin, weil er am späten Nachmittag hungrig war und das_Versteck suchte.",Was tat der Bär?,der Bär störte die Löwin.,der Bär beruhigte die Patientin.,sie,sie,F
amb,2,2,NP1,incongruent,sie,unamb,"Der Bär störte die Löwin, weil sie am späten Nachmittag nahe war und die Bewegung wahrnahm.",Was tat der Bär? (Der Bär störte die Löwin. / Der Bär beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,in der Nähe,33.31,9,störte,2.33,6,87.5,"Der_Bär störte die_Löwin, weil sie am späten Nachmittag nahe war und die_Bewegung wahrnahm.",Was tat der Bär?,der Bär störte die Löwin.,der Bär beruhigte die Patientin.,sie,sie,F
amb,3,2,NP1,congruent,sie,unamb,"Die Bärin störte den Löwen, weil sie am späten Nachmittag hungrig war und das Versteck suchte.",Was tat die Bärin? (Die Bärin störte den Löwen. / Die Bärin beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,hungrig,4.51,7,störte,2.33,6,87.5,"Die_Bärin störte den_Löwen, weil sie am späten Nachmittag hungrig war und das_Versteck suchte.",Was tat die Bärin?,die Bärin störte den Löwen.,die Bärin beruhigte die Patientin.,sie,sie,F
amb,4,2,NP1,incongruent,er,unamb,"Die Bärin störte den Löwen, weil er am späten Nachmittag nahe war und die Bewegung wahrnahm.",Was tat die Bärin? (Die Bärin störte den Löwen. / Die Bärin beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,in der Nähe,33.31,9,störte,2.33,6,87.5,"Die_Bärin störte den_Löwen, weil er am späten Nachmittag nahe war und die_Bewegung wahrnahm.",Was tat die Bärin?,die Bärin störte den Löwen.,die Bärin beruhigte die Patientin.,sie,sie,F
amb,5,2,NP1,congruent,er,amb,"Der Bär störte den Löwen, weil er am späten Nachmittag hungrig war und das Versteck suchte.",Was tat der Bär? (Der Bär störte den Löwen. / Der Bär beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,hungrig,4.51,7,störte,2.33,6,87.5,"Der_Bär störte den_Löwen, weil er am späten Nachmittag hungrig war und das_Versteck suchte.",Was tat der Bär?,der Bär störte den Löwen.,der Bär beruhigte die Patientin.,er,sie,F
amb,6,2,NP1,incongruent,er,amb,"Der Bär störte den Löwen, weil er am späten Nachmittag nahe war und die Bewegung wahrnahm.",Was tat der Bär? (Der Bär störte den Löwen. / Der Bär beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,in der Nähe,33.31,9,störte,2.33,6,87.5,"Der_Bär störte den_Löwen, weil er am späten Nachmittag nahe war und die_Bewegung wahrnahm.",Was tat der Bär?,der Bär störte den Löwen.,der Bär beruhigte die Patientin.,er,sie,F
amb,7,2,NP1,congruent,sie,amb,"Der Bärin störte die Löwin, weil sie am späten Nachmittag hungrig war und das Versteck suchte.",Was tat der Bärin? (Der Bärin störte die Löwin. / Der Bärin beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,hungrig,4.51,7,störte,2.33,6,87.5,"Der_Bärin störte die_Löwin, weil sie am späten Nachmittag hungrig war und das_Versteck suchte.",Was tat der Bärin?,der Bärin störte die Löwin.,der Bärin beruhigte die Patientin.,sie,sie,F
amb,8,2,NP1,incongruent,sie,amb,"Der Bärin störte die Löwin, weil sie am späten Nachmittag nahe war und die Bewegung wahrnahm.",Was tat der Bärin? (Der Bärin störte die Löwin. / Der Bärin beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,in der Nähe,33.31,9,störte,2.33,6,87.5,"Der_Bärin störte die_Löwin, weil sie am späten Nachmittag nahe war und die_Bewegung wahrnahm.",Was tat der Bärin?,der Bärin störte die Löwin.,der Bärin beruhigte die Patientin.,sie,sie,F
nonamb,9,2,NP1,congruent,er,unamb,"Der Bär störte die Löwin, weil er am späten Nachmittag aggressiv war und das Knurren austieß.",Was tat der Bär? (Der Bär störte die Löwin. / Der Bär beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,aggressiv,19.09,9,störte,2.33,6,87.5,"Der_Bär störte die_Löwin, weil er am späten Nachmittag aggressiv war und das_Knurren austieß.",Was tat der Bär?,der Bär störte die Löwin.,der Bär beruhigte die Patientin.,sie,sie,F
nonamb,10,2,NP1,incongruent,sie,unamb,"Der Bär störte die Löwin, weil sie am späten Nachmittag erschöpft war und das Zittern zeigte.",Was tat der Bär? (Der Bär störte die Löwin. / Der Bär beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,erschöpft,10.12,9,störte,2.33,6,87.5,"Der_Bär störte die_Löwin, weil sie am späten Nachmittag erschöpft war und das_Zittern zeigte.",Was tat der Bär?,der Bär störte die Löwin.,der Bär beruhigte die Patientin.,sie,sie,F
nonamb,11,2,NP1,congruent,sie,unamb,"Die Bärin störte den Löwen, weil sie am späten Nachmittag aggressiv war und das Knurren austieß.",Was tat die Bärin? (Die Bärin störte den Löwen. / Die Bärin beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,aggressiv,19.09,9,störte,2.33,6,87.5,"Die_Bärin störte den_Löwen, weil sie am späten Nachmittag aggressiv war und das_Knurren austieß.",Was tat die Bärin?,die Bärin störte den Löwen.,die Bärin beruhigte die Patientin.,sie,sie,F
nonamb,12,2,NP1,incongruent,er,unamb,"Die Bärin störte den Löwen, weil er am späten Nachmittag erschöpft war und das Zittern zeigte.",Was tat die Bärin? (Die Bärin störte den Löwen. / Die Bärin beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,erschöpft,10.12,9,störte,2.33,6,87.5,"Die_Bärin störte den_Löwen, weil er am späten Nachmittag erschöpft war und das_Zittern zeigte.",Was tat die Bärin?,die Bärin störte den Löwen.,die Bärin beruhigte die Patientin.,sie,sie,F
nonamb,13,2,NP1,congruent,er,amb,"Der Bär störte den Löwen, weil er am späten Nachmittag aggressiv war und das Knurren austieß.",Was tat der Bär? (Der Bär störte den Löwen. / Der Bär beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,aggressiv,19.09,9,störte,2.33,6,87.5,"Der_Bär störte den_Löwen, weil er am späten Nachmittag aggressiv war und das_Knurren austieß.",Was tat der Bär?,der Bär störte den Löwen.,der Bär beruhigte die Patientin.,er,sie,F
nonamb,14,2,NP1,incongruent,er,amb,"Der Bär störte den Löwen, weil er am späten Nachmittag erschöpft war und das Zittern zeigte.",Was tat der Bär? (Der Bär störte den Löwen. / Der Bär beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,erschöpft,10.12,9,störte,2.33,6,87.5,"Der_Bär störte den_Löwen, weil er am späten Nachmittag erschöpft war und das_Zittern zeigte.",Was tat der Bär?,der Bär störte den Löwen.,der Bär beruhigte die Patientin.,er,sie,F
nonamb,15,2,NP1,congruent,sie,amb,"Die Bärin störte die Löwin, weil sie am späten Nachmittag aggressiv war und das Knurren austieß.",Was tat die Bärin? (Die Bärin störte die Löwin. / Die Bärin beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,aggressiv,19.09,9,störte,2.33,6,87.5,"Die_Bärin störte die_Löwin, weil sie am späten Nachmittag aggressiv war und das_Knurren austieß.",Was tat die Bärin?,die Bärin störte die Löwin.,die Bärin beruhigte die Patientin.,sie,sie,F
nonamb,16,2,NP1,incongruent,sie,amb,"Die Bärin störte die Löwin, weil sie am späten Nachmittag erschöpft war und das Zittern zeigte.",Was tat die Bärin? (Die Bärin störte die Löwin. / Die Bärin beruhigte die Patientin.),annoyed,StimExp,7,268,-2.0,79.0,erschöpft,10.12,9,störte,2.33,6,87.5,"Die_Bärin störte die_Löwin, weil sie am späten Nachmittag erschöpft war und das_Zittern zeigte.",Was tat die Bärin?,die Bärin störte die Löwin.,die Bärin beruhigte die Patientin.,sie,sie,F
